product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_name
98d3d093647c91f5bd575773f6eab9e1,54.0,1133.0,2.0,400.0,27.0,5.0,20.0,perfumery,perfumery_98d3d0
b22934d8dedd07b3033be2bf6da70bcb,33.0,561.0,2.0,415.0,19.0,16.0,17.0,toys,toys_b22934
1169ec485506aa10f38d941275dfce4b,58.0,381.0,5.0,550.0,18.0,12.0,12.0,housewares,housewares_1169ec
f1d4ce8c6dd66c47bbaa8c6781c2a923,52.0,828.0,4.0,4950.0,40.0,10.0,40.0,baby,baby_f1d4ce
fb3230a295c320ca2a32fc1047e8715f,55.0,109.0,1.0,300.0,30.0,15.0,30.0,auto,auto_fb3230
fa92cdb881a2eab7e1f10d0ba6f42fc5,55.0,498.0,3.0,300.0,16.0,11.0,15.0,watches_gifts,watches_gifts_fa92cd
14d2c4a849afdde0e39ffad27a1dfc56,57.0,272.0,1.0,1650.0,50.0,2.0,37.0,home_appliances,home_appliances_14d2c4
64051126507bdb875c1baf5b3b5a9a98,60.0,392.0,2.0,540.0,17.0,10.0,14.0,computers_accessories,computers_accessories_640511
90d44d8f3025c0bcf8ef83de3fe8011e,36.0,153.0,2.0,700.0,22.0,28.0,24.0,garden_tools,garden_tools_90d44d
1c059cb9cda165ab22821d43860ca347,31.0,308.0,1.0,2250.0,37.0,30.0,20.0,furniture_decor,furniture_decor_1c059c
93914ef5901d870afb5c7c9ac77a50a9,57.0,306.0,1.0,3775.0,38.0,18.0,32.0,furniture_decor,furniture_decor_93914e
cdfbf89ab41de77f2bc60c0194c00d37,51.0,446.0,1.0,124.0,22.0,5.0,16.0,telephony,telephony_cdfbf8
89e8ae28657101d78ae7be99d7230390,50.0,204.0,1.0,2900.0,55.0,25.0,35.0,bed_bath_table,bed_bath_table_89e8ae
ec72148301904394ad2c3f6204781102,55.0,210.0,1.0,650.0,16.0,10.0,16.0,bed_bath_table,bed_bath_table_ec7214
719d571299707561c34ba04ab867b32a,41.0,1178.0,1.0,434.0,20.0,16.0,18.0,health_beauty,health_beauty_719d57
45e967683e7292b195609137fadaf2fe,57.0,453.0,4.0,100.0,21.0,2.0,17.0,auto,auto_45e967
5524bbd7c991692980702322aa085419,57.0,1098.0,4.0,18150.0,17.0,35.0,35.0,computers_accessories,computers_accessories_5524bb
79d7da51bcd8d7722a6db7b3c285e218,59.0,1562.0,1.0,500.0,20.0,20.0,20.0,food_drink,food_drink_79d7da
48465725d322101bdadd1d1a5acd8480,60.0,411.0,5.0,150.0,20.0,20.0,12.0,fashion_bags_accessories,fashion_bags_accessories_484657
ce93cb16a8a8bf824af8246d97692415,50.0,494.0,2.0,200.0,16.0,7.0,12.0,sports_leisure,sports_leisure_ce93cb
19db7ccde0bb9cb62b208b2b3b794927,57.0,1009.0,1.0,200.0,18.0,6.0,12.0,telephony,telephony_19db7c
a90de1bc3dd63ed137d8e045774dc2ec,58.0,2049.0,4.0,2800.0,69.0,11.0,11.0,furniture_decor,furniture_decor_a90de1
865cf360a28190ff9c1cf3ee412c55ba,56.0,856.0,4.0,250.0,16.0,15.0,12.0,housewares,housewares_865cf3
4d012181c7a23a79f84dc6cdd1cb1c04,20.0,274.0,1.0,6550.0,54.0,40.0,15.0,toys,toys_4d0121
4161c903c8834f814fda62d066031d74,52.0,595.0,1.0,500.0,33.0,21.0,27.0,food_drink,food_drink_4161c9
a79c0d179a6de79b23a81b64b3980c04,57.0,220.0,1.0,1200.0,45.0,15.0,35.0,bed_bath_table,bed_bath_table_a79c0d
3f68d7ea8e04d4b3ffe99bbad06800d3,54.0,1125.0,3.0,700.0,38.0,15.0,27.0,toys,toys_3f68d7
a1b156a0925874f584d8d0cb45a962ba,59.0,1115.0,1.0,14600.0,43.0,62.0,41.0,housewares,housewares_a1b156
6f0fa88a479cc04c328859b3546e1ab0,56.0,1485.0,2.0,200.0,16.0,2.0,11.0,fashion_bags_accessories,fashion_bags_accessories_6f0fa8
ba4c06dba31764d34fd6446894754568,56.0,173.0,1.0,970.0,36.0,4.0,26.0,bed_bath_table,bed_bath_table_ba4c06
9f683084a0b0211109fef6e538cb4767,43.0,352.0,1.0,800.0,45.0,11.0,11.0,bed_bath_table,bed_bath_table_9f6830
db8416b29581dc9ccea5e43e59fda317,46.0,534.0,7.0,1850.0,35.0,26.0,26.0,perfumery,perfumery_db8416
d133bcdec960531f1cbc01c79c657e19,56.0,309.0,1.0,483.0,22.0,26.0,23.0,housewares,housewares_d133bc
c06ec7b8d433a443d9350e3da23a4076,56.0,257.0,3.0,12100.0,51.0,54.0,47.0,housewares,housewares_c06ec7
882b88e3f8d6db8171ee56f61efc8bd8,53.0,877.0,4.0,500.0,17.0,4.0,11.0,auto,auto_882b88
8fbd36d3b045f5f38b252b1513478f38,56.0,482.0,2.0,500.0,35.0,5.0,15.0,computers_accessories,computers_accessories_8fbd36
20a8603c265d777e25da064113d556f5,59.0,474.0,3.0,475.0,17.0,14.0,14.0,telephony,telephony_20a860
80e9d618cc71f5eed806b81bd62c38e4,60.0,494.0,2.0,5100.0,36.0,16.0,46.0,housewares,housewares_80e9d6
a4aae1a5593180418f46f1dd9f5d3793,52.0,827.0,4.0,2300.0,41.0,60.0,16.0,toys,toys_a4aae1
5194b89392be2982beeb37174bf7dcba,43.0,197.0,1.0,1600.0,55.0,10.0,30.0,furniture_decor,furniture_decor_5194b8
c5f80e9b4f6f51bc7cdb5d004643262a,58.0,767.0,5.0,8900.0,38.0,88.0,30.0,health_beauty,health_beauty_c5f80e
8d39a63db6a98e40571f486e0c711cf7,48.47694876472589,771.4952846232337,2.1889861166939797,450.0,16.0,7.0,11.0,unknown,unknown_8d39a6
ffb2e8c1ddc7c3e590d2bc4c91de53e1,43.0,534.0,1.0,600.0,65.0,2.0,13.0,furniture_decor,furniture_decor_ffb2e8
3bf5c74c4cd6c31533bd6abf7c3d5a13,60.0,317.0,1.0,100.0,19.0,5.0,11.0,telephony,telephony_3bf5c7
0fd681f9cda34792a6404631648ac5f3,26.0,821.0,2.0,300.0,30.0,7.0,30.0,musical_instruments,musical_instruments_0fd681
2a211896ec7ab72cedc7939e9ffb01b4,58.0,1306.0,1.0,700.0,23.0,20.0,17.0,computers_accessories,computers_accessories_2a2118
aa0d48704d551d1247be98ca06dfa990,58.0,1626.0,4.0,250.0,16.0,22.0,11.0,bed_bath_table,bed_bath_table_aa0d48
c4f8e50f322e3f8b523e0e26559144ac,63.0,849.0,4.0,7300.0,58.0,27.0,33.0,toys,toys_c4f8e5
0547b998c6f8893fab4ba02d5636c10f,42.0,262.0,1.0,500.0,16.0,16.0,16.0,watches_gifts,watches_gifts_0547b9
fd1e94b07608d8b4a74b0c81dd4fe10e,50.0,874.0,2.0,1700.0,16.0,42.0,42.0,toys,toys_fd1e94
4c8b28305f570899b6ded964ddd234a9,51.0,767.0,4.0,550.0,34.0,6.0,23.0,furniture_decor,furniture_decor_4c8b28
acd8d7f70cb01e9251e4da67e8813ffd,32.0,787.0,1.0,12200.0,33.0,10.0,93.0,furniture_living_room,furniture_living_room_acd8d7
79b1bbaa733d92414726da0dc53e221c,58.0,2167.0,3.0,850.0,27.0,4.0,11.0,health_beauty,health_beauty_79b1bb
c7e02747ef9366a4fb7f4ac4fd261c36,59.0,2168.0,7.0,900.0,35.0,10.0,19.0,computers_accessories,computers_accessories_c7e027
1906cb28cdc0781f04a95d4d3d0d980d,52.0,1359.0,1.0,300.0,16.0,2.0,11.0,fashion_bags_accessories,fashion_bags_accessories_1906cb
5acfd4d25279c8414a02e70a92743c34,54.0,470.0,3.0,100.0,18.0,14.0,16.0,sports_leisure,sports_leisure_5acfd4
4f3192a28c9da057319996e1502dc216,38.0,1499.0,1.0,4317.0,30.0,40.0,28.0,cool_stuff,cool_stuff_4f3192
3af4f5bb8b0616387fe23646fa94e256,54.0,769.0,1.0,11600.0,45.0,35.0,45.0,furniture_decor,furniture_decor_3af4f5
de3e60701787a602b30be9c75937242c,33.0,722.0,7.0,15200.0,64.0,20.0,44.0,housewares,housewares_de3e60
79e193444d3b3ba2e2f28d0e0f9bd97a,44.0,729.0,1.0,800.0,20.0,30.0,30.0,bed_bath_table,bed_bath_table_79e193
733ea58d772bede3f0bba1d816efd8e9,45.0,252.0,2.0,350.0,20.0,15.0,15.0,air_conditioning,air_conditioning_733ea5
9c9c0e6325bd947d1468817769ed4197,36.0,971.0,1.0,450.0,21.0,16.0,16.0,computers_accessories,computers_accessories_9c9c0e
3308e7337d30a51ac18fa4e9e72b310c,58.0,785.0,5.0,350.0,17.0,4.0,12.0,telephony,telephony_3308e7
62a6991adbb1e60f5c03a77fae5568ff,58.0,892.0,1.0,3350.0,35.0,20.0,20.0,auto,auto_62a699
7a3d2e33323f0341eaecc6154c003ac0,31.0,241.0,1.0,325.0,17.0,11.0,14.0,consoles_games,consoles_games_7a3d2e
a12c02e04fe31b34937656a5c5114a7f,57.0,1552.0,2.0,500.0,21.0,18.0,13.0,auto,auto_a12c02
fd5c5a67cd369732c2ac20dbd574d1d4,58.0,137.0,4.0,450.0,29.0,9.0,21.0,bed_bath_table,bed_bath_table_fd5c5a
812f1a638bcd733dd09a574e2424dff0,47.0,1344.0,1.0,4650.0,36.0,31.0,31.0,sports_leisure,sports_leisure_812f1a
bf8193d8e1127957f3b82527c6d44c01,36.0,543.0,1.0,500.0,25.0,7.0,20.0,luggage_accessories,luggage_accessories_bf8193
20c036a30ef670a7591c160758fe0b65,35.0,380.0,3.0,7600.0,66.0,10.0,46.0,kitchen_dining_laundry_garden_furniture,kitchen_dining_laundry_garden_furniture_20c036
d911283e9e087d5526ee83bb5150544d,56.0,330.0,1.0,1700.0,33.0,44.0,19.0,cool_stuff,cool_stuff_d91128
cf75cf76758e0ff7115fa0fcb486a732,28.0,1319.0,1.0,600.0,34.0,16.0,16.0,sports_leisure,sports_leisure_cf75cf
c8b96022819f31119f1404ad2c3c1059,54.0,1581.0,2.0,5450.0,30.0,30.0,30.0,pet_shop,pet_shop_c8b960
354a74f657f4d957f2a0e5b9ee1eeb7f,43.0,1188.0,1.0,2950.0,36.0,38.0,36.0,sports_leisure,sports_leisure_354a74
e1ecd7384e97b1ca3f7b1601c78728c9,52.0,386.0,3.0,500.0,45.0,45.0,45.0,housewares,housewares_e1ecd7
bd45d419cafca91f96772c2b59f0e0da,56.0,1068.0,1.0,280.0,16.0,13.0,14.0,watches_gifts,watches_gifts_bd45d4
91d192f809ce47b73e0080288da65f34,56.0,1128.0,4.0,670.0,17.0,11.0,14.0,health_beauty,health_beauty_91d192
9041a4cde4a900bc259d3b1b6847f6b1,53.0,626.0,1.0,8500.0,35.0,45.0,45.0,furniture_decor,furniture_decor_9041a4
0290cc426311fb177fe19e513a7dc349,51.0,244.0,1.0,1000.0,20.0,20.0,20.0,auto,auto_0290cc
91421c5de3c0cb822ec9bf05f9220267,56.0,1649.0,6.0,200.0,16.0,2.0,11.0,telephony,telephony_91421c
a8f6902216234a2535986d89451f9ad7,42.0,938.0,2.0,800.0,16.0,28.0,25.0,fixed_telephony,fixed_telephony_a8f690
9226bd32a68934187cdb36243076ba99,31.0,470.0,2.0,250.0,22.0,12.0,17.0,health_beauty,health_beauty_9226bd
3f31e91ff55912757b04a48d7c1337cc,56.0,651.0,5.0,6950.0,78.0,4.0,47.0,auto,auto_3f31e9
48cff86e739b8e4dec45e95a05bb0d9b,55.0,541.0,2.0,14200.0,49.0,42.0,42.0,furniture_decor,furniture_decor_48cff8
5b1c98d30c986d084d3c312dddf35b74,37.0,283.0,5.0,700.0,20.0,20.0,20.0,watches_gifts,watches_gifts_5b1c98
0d944ade388f4db684ab7578aadcc0ad,53.0,1488.0,6.0,150.0,25.0,8.0,18.0,fashion_bags_accessories,fashion_bags_accessories_0d944a
6aa7792ae76dad7d68331915fb2602c7,57.0,1600.0,4.0,900.0,30.0,12.0,30.0,pet_shop,pet_shop_6aa779
336090aa9bdfdc02b01b154b2d0abda2,58.0,219.0,3.0,600.0,16.0,5.0,20.0,electronics,electronics_336090
8d8109048bbf6f0369b1522029f92a19,49.0,933.0,1.0,250.0,22.0,23.0,16.0,cool_stuff,cool_stuff_8d8109
eed813e00d01572cb589f87199d081ad,56.0,358.0,1.0,400.0,16.0,2.0,20.0,computers_accessories,computers_accessories_eed813
ee34e3cf023de19e886e2a55f714ddfa,56.0,365.0,1.0,1250.0,38.0,20.0,25.0,bed_bath_table,bed_bath_table_ee34e3
0a1c4b9c1ca294b2c85dbe2d4920abe6,47.0,111.0,1.0,6250.0,30.0,10.0,30.0,stationery,stationery_0a1c4b
b3129f40b427408e82987db1b30eefd9,57.0,184.0,1.0,650.0,30.0,8.0,25.0,bed_bath_table,bed_bath_table_b3129f
0cad3c9a114203d74ff1ca303486f205,56.0,1763.0,1.0,3350.0,40.0,40.0,40.0,auto,auto_0cad3c
c348450d15a924d32e7f9b0dd91ca938,55.0,715.0,3.0,300.0,18.0,24.0,20.0,baby,baby_c34845
ad837169a27edc799909c3b1f6081399,46.0,513.0,1.0,12150.0,62.0,35.0,52.0,baby,baby_ad8371
ffe8083298f95571b4a66bfbc1c05524,54.0,486.0,1.0,1350.0,40.0,5.0,30.0,bed_bath_table,bed_bath_table_ffe808
c5fb785eb88d9246c4a9b3e7d47632b5,55.0,204.0,3.0,300.0,35.0,8.0,20.0,computers_accessories,computers_accessories_c5fb78
441b81eac0773c6ed4ec1e1fb42ebba5,44.0,893.0,10.0,1600.0,32.0,52.0,19.0,stationery,stationery_441b81
ea4d2100b24a14263ce28be19889f035,31.0,238.0,2.0,2600.0,60.0,15.0,15.0,sports_leisure,sports_leisure_ea4d21
f9ebcf80103354a6695bc743673fcacd,59.0,141.0,3.0,300.0,25.0,11.0,15.0,furniture_decor,furniture_decor_f9ebcf
5c15e8f223a8bf0d7858c403ddc1b0ed,63.0,699.0,1.0,650.0,45.0,15.0,35.0,furniture_decor,furniture_decor_5c15e8
7dda94d5b1861c308661fedb3944df60,34.0,2419.0,1.0,9275.0,54.0,30.0,53.0,office_furniture,office_furniture_7dda94
7384a19bf6df5d6139bc52286cd26c2e,46.0,553.0,2.0,9550.0,57.0,40.0,25.0,food_drink,food_drink_7384a1
4daad1d90efd466b4c3889b4421f5610,49.0,430.0,1.0,5275.0,30.0,65.0,30.0,housewares,housewares_4daad1
1c33c71830d320620439a3236a1c4ae1,54.0,2931.0,3.0,2200.0,19.0,26.0,11.0,books_general_interest,books_general_interest_1c33c7
9b08a09bf2fd9731cfca8cb3db24457c,14.0,233.0,3.0,150.0,16.0,10.0,12.0,construction_tools_construction,construction_tools_construction_9b08a0
bbdb0183a86f02d57038f08dbea44879,53.0,623.0,5.0,1950.0,45.0,10.0,45.0,toys,toys_bbdb01
9ae3dacfd2327107a1e28274fac25a4e,59.0,463.0,2.0,1900.0,48.0,8.0,39.0,bed_bath_table,bed_bath_table_9ae3da
49949e69181c88f76527f613550ca6f6,45.0,231.0,4.0,500.0,16.0,12.0,12.0,housewares,housewares_49949e
1393eeb2b27f82d3f8035ed8d4b3a5e2,36.0,652.0,3.0,950.0,64.0,6.0,11.0,furniture_decor,furniture_decor_1393ee
a448325c57fbf792a2f6ac7d1b730917,63.0,1729.0,3.0,4800.0,72.0,5.0,11.0,air_conditioning,air_conditioning_a44832
630a236cea73f2eb6900f74e1cb2eb62,56.0,674.0,1.0,1200.0,30.0,5.0,30.0,bed_bath_table,bed_bath_table_630a23
43bafb0c5d10b886c2a7166089560202,57.0,393.0,8.0,950.0,35.0,10.0,20.0,luggage_accessories,luggage_accessories_43bafb
1aecdb5fa3add74e385f25c6c527a462,41.0,3544.0,1.0,16400.0,100.0,30.0,30.0,garden_tools,garden_tools_1aecdb
614a7083f3c1a64a1829fee6bc60d90d,32.0,366.0,2.0,100.0,19.0,3.0,11.0,music,music_614a70
52e5fdcb5e51164483d584c75bd3a478,55.0,211.0,1.0,150.0,19.0,8.0,16.0,telephony,telephony_52e5fd
3a21e6f5a154a5b03b6edb8fc6b24c5d,58.0,585.0,2.0,220.0,23.0,9.0,17.0,baby,baby_3a21e6
d19c5ff1a4d4e8b0558536d57cf43cf7,57.0,1430.0,8.0,4700.0,35.0,25.0,25.0,costruction_tools_tools,costruction_tools_tools_d19c5f
c784a651cf319526cc7cf854f83cb941,58.0,125.0,8.0,500.0,30.0,19.0,30.0,stationery,stationery_c784a6
f8bbbaece0a5676ffd4d6c3cbde920ca,55.0,1072.0,3.0,1050.0,42.0,25.0,15.0,baby,baby_f8bbba
bea29aa4974e69f7e5873c7df0393b16,52.0,435.0,1.0,1050.0,22.0,16.0,18.0,bed_bath_table,bed_bath_table_bea29a
05696da7eee323669666f62228d00f78,55.0,342.0,1.0,12900.0,60.0,27.0,50.0,bed_bath_table,bed_bath_table_05696d
ad84bd53f52aaacae7a40027842ab970,31.0,212.0,2.0,1013.0,30.0,24.0,19.0,computers_accessories,computers_accessories_ad84bd
61bd5c44104358d0af199e259821d2b8,57.0,1002.0,3.0,450.0,30.0,20.0,20.0,sports_leisure,sports_leisure_61bd5c
221682b067ae8e8460ae2517e7e25e11,60.0,528.0,4.0,250.0,19.0,11.0,23.0,health_beauty,health_beauty_221682
fa824bd872b3bfb379407d40ff3059c0,60.0,645.0,1.0,265.0,18.0,12.0,13.0,watches_gifts,watches_gifts_fa824b
1cf22c0593f2ba8ecf404d0945a2036a,60.0,996.0,1.0,5500.0,16.0,45.0,15.0,construction_tools_construction,construction_tools_construction_1cf22c
3dd08f6de0f8c6d604bed117d4df0dfc,43.0,1156.0,1.0,500.0,17.0,10.0,12.0,toys,toys_3dd08f
5a2a1ef8eda93793f1a4569bcdabd123,37.0,115.0,1.0,350.0,22.0,7.0,16.0,electronics,electronics_5a2a1e
60349023b5385947aa3a395689868518,60.0,2138.0,2.0,3000.0,69.0,11.0,11.0,furniture_decor,furniture_decor_603490
47f4c1c7335bd22493bf6f376ee9fa6b,57.0,721.0,1.0,560.0,20.0,12.0,16.0,health_beauty,health_beauty_47f4c1
f020db7bfbac6214f8dc51b753800c5e,54.0,740.0,1.0,3250.0,19.0,19.0,19.0,construction_tools_construction,construction_tools_construction_f020db
0eb5e2c967974b4a88f060ae6610788e,56.0,839.0,15.0,1600.0,33.0,30.0,44.0,pet_shop,pet_shop_0eb5e2
25bd33730dc67d9bcd87dc05dedfd2da,43.0,1182.0,2.0,1350.0,42.0,11.0,12.0,health_beauty,health_beauty_25bd33
f83c9874b5b5044ea58fef1be68c1ea8,52.0,791.0,6.0,5200.0,63.0,2.0,79.0,cool_stuff,cool_stuff_f83c98
7a1e511458adb4ffcbb43acffd72517c,51.0,453.0,1.0,3400.0,60.0,15.0,25.0,housewares,housewares_7a1e51
7dffa5a576c3022da3db58e3b829f886,54.0,395.0,2.0,550.0,25.0,13.0,25.0,watches_gifts,watches_gifts_7dffa5
db7519522818a6db0f264d6b4a16c40e,47.0,801.0,2.0,400.0,19.0,10.0,16.0,furniture_decor,furniture_decor_db7519
d53d0094e20a39b4c5304940cf8995ea,58.0,890.0,9.0,1750.0,32.0,52.0,19.0,luggage_accessories,luggage_accessories_d53d00
3c60c6bdbf4bac113ffbbb3c5b84753a,57.0,722.0,3.0,150.0,16.0,10.0,27.0,stationery,stationery_3c60c6
c75a872692395427a0cfe0cf90bc858f,45.0,1541.0,1.0,500.0,33.0,20.0,20.0,sports_leisure,sports_leisure_c75a87
e50d281842fc4e385e897713deeae9c2,46.0,1319.0,1.0,500.0,16.0,5.0,12.0,health_beauty,health_beauty_e50d28
19c91ef95d509ea33eda93495c4d3481,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,health_beauty,health_beauty_19c91e
1cbe6092926b24ecacfdeb748bc34105,52.0,666.0,1.0,4950.0,65.0,25.0,25.0,auto,auto_1cbe60
bfa4ca2c253f707895fce02b4756f4c4,44.0,123.0,3.0,10100.0,38.0,55.0,35.0,stationery,stationery_bfa4ca
bd08f3b4263a91e6d82b7ed0e8c4b75d,60.0,280.0,1.0,725.0,35.0,10.0,18.0,bed_bath_table,bed_bath_table_bd08f3
659dc4a2860c19265edc2fe7e451329c,45.0,232.0,1.0,550.0,45.0,10.0,32.0,luggage_accessories,luggage_accessories_659dc4
3085b422a5fd43e691b42df75c8a63ba,30.0,876.0,2.0,1500.0,53.0,48.0,30.0,health_beauty,health_beauty_3085b4
dc7ec35f43d77d1bc4b8fbd8cf6bc7c8,29.0,280.0,1.0,700.0,25.0,21.0,19.0,baby,baby_dc7ec3
d3c264d1e08ef19321e6d5a75f419c82,51.0,139.0,3.0,200.0,26.0,4.0,19.0,housewares,housewares_d3c264
d8e8c5f6ab9f4c0214127182ca234525,54.0,380.0,2.0,4550.0,50.0,10.0,50.0,furniture_living_room,furniture_living_room_d8e8c5
0d69c82f1bc2991a5ec6fff3d803876b,56.0,1666.0,7.0,150.0,17.0,5.0,19.0,fashion_bags_accessories,fashion_bags_accessories_0d69c8
31a70a048673639e07f9c3848b590d8d,47.0,347.0,2.0,100.0,16.0,10.0,11.0,home_appliances,home_appliances_31a70a
4845d1e797e8d6c21a975df4fae03ee1,51.0,696.0,1.0,700.0,25.0,15.0,20.0,bed_bath_table,bed_bath_table_4845d1
6ec3c050cedb96661c07a891ee359146,63.0,380.0,4.0,1200.0,16.0,20.0,38.0,home_construction,home_construction_6ec3c0
8d024e70a7e9e92b8851684d047a7021,52.0,642.0,1.0,1136.0,24.0,21.0,18.0,sports_leisure,sports_leisure_8d024e
3803502e6590e7de4f77af1b2cb8d0c4,50.0,482.0,4.0,700.0,27.0,9.0,19.0,housewares,housewares_380350
83ecdffd5afc36321b868838c447c44e,42.0,168.0,1.0,150.0,17.0,7.0,12.0,fashion_bags_accessories,fashion_bags_accessories_83ecdf
e6a8a1b25dccfe76d339f9cd19be7779,45.0,601.0,1.0,10450.0,20.0,23.0,12.0,sports_leisure,sports_leisure_e6a8a1
4645dbced3aa2868c85f6031f226ed5b,50.0,921.0,1.0,700.0,16.0,16.0,16.0,health_beauty,health_beauty_4645db
8ac83e639035f00faa972f1fb0063b4e,50.0,796.0,2.0,150.0,20.0,10.0,20.0,health_beauty,health_beauty_8ac83e
3e068f21ad721826461bfe93ff04ee59,59.0,1566.0,1.0,250.0,26.0,26.0,11.0,stationery,stationery_3e068f
516a7c0b152777ac153b6ff568582222,39.0,565.0,3.0,100.0,17.0,7.0,17.0,fashion_bags_accessories,fashion_bags_accessories_516a7c
ced65a7af145a0974ffb661e7b20b5ae,51.0,352.0,1.0,450.0,20.0,5.0,20.0,luggage_accessories,luggage_accessories_ced65a
90ef6790cfc145cf45f9c476d1f47af0,49.0,241.0,3.0,6100.0,60.0,20.0,29.0,stationery,stationery_90ef67
efbb1aa8004b5afbe175d7d6ce557342,33.0,328.0,2.0,6050.0,55.0,14.0,47.0,furniture_living_room,furniture_living_room_efbb1a
58151ad2f10829fca9c53a2a0dfb5535,55.0,246.0,1.0,950.0,38.0,10.0,38.0,bed_bath_table,bed_bath_table_58151a
76ec315dcc55a9e20ce3c0cd6124a9b3,51.0,1016.0,2.0,2300.0,30.0,13.0,25.0,sports_leisure,sports_leisure_76ec31
537ac9105a4aeb58599b4e4581fe8f04,40.0,485.0,2.0,1100.0,40.0,6.0,30.0,bed_bath_table,bed_bath_table_537ac9
3dc7db1edfac20883ed35ecfec05a3cc,60.0,547.0,1.0,1050.0,16.0,5.0,16.0,auto,auto_3dc7db
03d4233b9e3382adaed9e5c58626f1dc,59.0,566.0,1.0,200.0,35.0,10.0,20.0,furniture_decor,furniture_decor_03d423
09e5556011177a1f20244a4fcdde2752,52.0,400.0,3.0,6100.0,50.0,50.0,11.0,furniture_living_room,furniture_living_room_09e555
cd8c7501d1e3a66f282dfed8dbd5ab9f,53.0,3954.0,1.0,3700.0,40.0,10.0,20.0,health_beauty,health_beauty_cd8c75
4cd8cb56dc105468771e4fc4a815dfd3,60.0,454.0,3.0,2007.0,30.0,25.0,31.0,small_appliances,small_appliances_4cd8cb
d0be993a2140a8cfe0a106b6c2d974b6,40.0,1973.0,9.0,200.0,40.0,4.0,30.0,construction_tools_construction,construction_tools_construction_d0be99
c8194120cffeb4eea08d08e91ed1d284,58.0,986.0,2.0,3097.0,57.0,9.0,35.0,costruction_tools_garden,costruction_tools_garden_c81941
459d6fff714db7ff3a86582bf33fc9df,49.0,839.0,1.0,250.0,16.0,16.0,16.0,sports_leisure,sports_leisure_459d6f
168b1b45c68037b0490157ee10540349,60.0,269.0,1.0,3150.0,39.0,13.0,46.0,bed_bath_table,bed_bath_table_168b1b
0b898ec6fedc70029a044c72475aeed4,49.0,1151.0,1.0,200.0,20.0,2.0,14.0,dvds_blu_ray,dvds_blu_ray_0b898e
947f602dbb2ac7b6795cc5b1f0508a52,37.0,3781.0,1.0,100.0,16.0,5.0,17.0,health_beauty,health_beauty_947f60
c2a241928535e097a96aa157dfaa86b5,59.0,962.0,6.0,50.0,52.0,22.0,52.0,home_construction,home_construction_c2a241
056d07eb7d9c446e3780a3a7f102190d,48.0,135.0,1.0,500.0,50.0,6.0,20.0,art,art_056d07
743f4eec5711267026a93df72eeb7174,44.0,1615.0,1.0,800.0,33.0,6.0,22.0,books_general_interest,books_general_interest_743f4e
3f3d9760b163e08f9566ea1b2b8e1cd4,56.0,1891.0,1.0,1100.0,16.0,15.0,13.0,health_beauty,health_beauty_3f3d97
36f78198534cccd08c53c29b56e82d55,52.0,1784.0,2.0,150.0,16.0,6.0,11.0,health_beauty,health_beauty_36f781
fc470dc1924bf42ce34d83187505dbe4,57.0,55.0,1.0,150.0,20.0,7.0,15.0,musical_instruments,musical_instruments_fc470d
79ce45dbc2ea29b22b5a261bbb7b7ee7,27.0,152.0,2.0,1000.0,25.0,6.0,12.0,health_beauty,health_beauty_79ce45
317610c6c173aec78923ac272ae9393d,56.0,926.0,5.0,2500.0,93.0,10.0,40.0,sports_leisure,sports_leisure_317610
252dc1fbd22786a5305623453f8eaf8b,59.0,3323.0,8.0,100.0,28.0,13.0,12.0,health_beauty,health_beauty_252dc1
22e9d458875333a868ae17fc894781e5,60.0,651.0,5.0,3300.0,78.0,4.0,47.0,auto,auto_22e9d4
b58894ae62ca975959eb3a8d4c8f4f92,35.0,1099.0,1.0,4200.0,60.0,60.0,30.0,toys,toys_b58894
dcecdbaf763f2a027e5b4587ba9ee82b,44.0,226.0,2.0,200.0,24.0,7.0,14.0,stationery,stationery_dcecdb
086351823300e0339f6955b27998c186,49.0,189.0,1.0,3305.0,65.0,12.0,45.0,bed_bath_table,bed_bath_table_086351
a6a7cf0d51ae6970c1881c0da049e1fa,60.0,587.0,2.0,200.0,19.0,4.0,11.0,telephony,telephony_a6a7cf
775bca2cd0c1c8165c893062195f9429,44.0,472.0,2.0,2400.0,19.0,7.0,16.0,furniture_decor,furniture_decor_775bca
37933ba010cb5d5f231585d26287bed3,45.0,160.0,4.0,9800.0,61.0,31.0,31.0,housewares,housewares_37933b
4d34afdb45a519bcec6f07b20f0b5622,47.0,58.0,2.0,1344.0,26.0,27.0,34.0,home_appliances,home_appliances_4d34af
573e2258c8b79fb5b1ea443040c8dcd1,36.0,2379.0,6.0,300.0,20.0,20.0,20.0,perfumery,perfumery_573e22
ebcf9e2edf1b5ef61117102401561d4a,42.0,329.0,1.0,150.0,16.0,4.0,13.0,telephony,telephony_ebcf9e
d55f7acfb1c10beb91b70cddfce29e3e,60.0,333.0,1.0,16000.0,32.0,72.0,32.0,housewares,housewares_d55f7a
536f3b8c629a2ef8e8b582d937a792b1,47.0,1985.0,1.0,550.0,22.0,7.0,16.0,perfumery,perfumery_536f3b
67583cf9d65f2b9a1f26c158bd85257f,53.0,267.0,3.0,16600.0,42.0,90.0,26.0,garden_tools,garden_tools_67583c
